603	>gb|AJ871866|+|0-873|ARO:3002396|OXY-2-1 [Klebsiella oxytoca]
604	>gb|NC_009487|+|40848-42606|ARO:3000215|mecR1 [Staphylococcus aureus subsp. aureus JH9]
605	>gb|KF297578|+|0-822|ARO:3001536|OXA-349 [Acinetobacter calcoaceticus]
606	>gb|AY039040|+|188-1022|ARO:3000956|TEM-89 [Proteus mirabilis]
607	>gb|AB116260|+|1329-2193|ARO:3002333|GES-4 [Klebsiella pneumoniae]
608	>gb|EU029998|+|575-1400|ARO:3001440|OXA-115 [Acinetobacter baumannii]
609	>gb|NC_010410|-|3621491-3622283|ARO:3002601|aadA [Acinetobacter baumannii AYE]
610	>gb|D38215|+|0-1539|ARO:3002893|tcr3 [Streptomyces aureofaciens]
611	>gb|Z48231|+|220-763|ARO:3002898|SAT-3 [Escherichia coli]
612	>gb|AJ250203|+|1650-2883|ARO:3000476|tet(31) [Aeromonas salmonicida subsp. salmonicida]
613	>gb|AE016830|-|2211932-2212277|ARO:3004254|vanVB [Enterococcus faecalis V583]
614	>gb|M22999|+|492-1359|ARO:3002541|AAC(3)-VIIa [Streptomyces rimosus]
615	>gb|AM403715|+|302-854|ARO:3002857|dfrA26 [Escherichia coli]
616	>gb|JX206446|+|0-828|ARO:3001610|OXA-243 [Achromobacter xylosoxidans]
617	>gb|JN215211|+|0-825|ARO:3001668|OXA-219 [Acinetobacter baumannii]
618	>gb|JQ029959|+|28-889|ARO:3001184|SHV-142 [Klebsiella pneumoniae]
619	>gb|KF150216|+|0-1146|ARO:3002116|CMY-104 [Citrobacter sp. OTESBL0707]
620	>gb|EU118148|+|2006-2402|ARO:3002584|AAC(6')-29b [Pseudomonas aeruginosa]
621	>gb|AY144612|+|0-801|ARO:3002275|VIM-5 [Klebsiella pneumoniae]
622	>gb|EF468463|+|66-927|ARO:3001028|TEM-162 [Acinetobacter haemolyticus]
623	>gb|KM926621|+|751-1897|ARO:3003171|ACT-36 [Enterobacter cloacae]
624	>gb|FJ360626|+|0-1146|ARO:3002054|CMY-43 [Escherichia coli]
625	>gb|AF093512|+|197-1058|ARO:3000882|TEM-10 [Morganella morganii]
626	>gb|AY515297|+|0-876|ARO:3001896|CTX-M-34 [Escherichia coli]
627	>gb|U58495|+|27-1173|ARO:3001821|ACT-1 [Klebsiella pneumoniae]
628	>gb|EF418608|+|9-885|ARO:3001926|CTX-M-65 [Escherichia coli]
629	>gb|KM087863|+|0-1146|ARO:3002177|MIR-12 [Enterobacter cloacae]
630	>gb|AF219131|+|0-720|ARO:3002259|IND-3 [Chryseobacterium indologenes]
631	>gb|AB900900|+|0-876|ARO:3001994|CTX-M-137 [Escherichia coli]
632	>gb|EU515250|+|0-1146|ARO:3002038|CMY-27 [Escherichia coli]
633	>gb|KM087857|+|0-741|ARO:3002239|IMP-48 [Pseudomonas aeruginosa]
634	>gb|U63835|+|127-955|ARO:3001410|OXA-15 [Pseudomonas aeruginosa]
635	>gb|AF201826|+|21-849|ARO:3001420|OXA-25 [Acinetobacter baumannii]
636	>gb|L29044|+|351-792|ARO:3002555|AAC(6')-Ih [Acinetobacter baumannii]
637	>gb|HM488992|+|0-822|ARO:3001471|OXA-171 [Acinetobacter baumannii]
638	>gb|FJ666073|+|0-1194|ARO:3002509|PDC-10 [Pseudomonas aeruginosa]
639	>gb|HM751100|+|0-861|ARO:3001157|SHV-108 [Klebsiella pneumoniae]
640	>gb|HM544039|+|0-1152|ARO:3002065|CMY-54 [Escherichia coli]
641	>gb|AY243512|+|208-1069|ARO:3000982|TEM-120 [Klebsiella oxytoca]
642	>gb|FJ418153|+|0-657|ARO:3002793|QnrS4 [Salmonella enterica subsp. enterica serovar Stanley]
643	>gb|JQ733572|+|1027-2173|ARO:3002088|CMY-75 [Citrobacter freundii]
644	>gb|AF467948|+|0-861|ARO:3001095|SHV-37 [Klebsiella pneumoniae]
645	>gb|JQ837239|+|0-822|ARO:3001498|OXA-239 [Acinetobacter sp. enrichment culture clone 8407]
646	>gb|HM015773|+|2126-2924|ARO:3001776|OXA-162 [Klebsiella pneumoniae]
647	>gb|S81599|+|281-1076|ARO:3002651|APH(3')-Vc [Micromonospora chalcea]
648	>gb|AJ276453|+|4619-5768|ARO:3002183|MOX-2 [Klebsiella pneumoniae]
649	>gb|JN790864|+|238-1114|ARO:3001982|CTX-M-123 [Escherichia coli]
650	>gb|JN086160|-|1582-2407|ARO:3001777|OXA-347 [uncultured bacterium]
651	>gb|FJ872411|+|43513-44203|ARO:3002924|vanRE [Enterococcus faecalis]
652	>gb|EF136376|+|0-861|ARO:3001025|TEM-159 [Proteus mirabilis]
653	>gb|AF064820|+|951-1776|ARO:3001417|OXA-22 [Ralstonia pickettii]
654	>gb|AY750914|+|0-873|ARO:3001902|CTX-M-40 [Escherichia coli]
655	>gb|JN714478|+|1034-2180|ARO:3002079|CMY-66 [Citrobacter freundii]
656	>gb|AM408573|-|10027-11077|ARO:3003441|cfrA [Staphylococcus warneri]
657	>gb|FR734406|+|0-906|ARO:3003106|Erm(42) [Pasteurella multocida]
658	>gb|KC900516|+|0-858|ARO:3001382|TEM-205 [Pseudomonas aeruginosa]
659	>gb|KF732714|+|0-657|ARO:3002798|QnrS9 [Klebsiella pneumoniae]
660	>gb|KM087843|+|0-1146|ARO:3001851|ACT-31 [Enterobacter cloacae]
661	>gb|GU827715|+|0-861|ARO:3001176|SHV-129 [Escherichia coli]
662	>gb|HM755448|+|244-1120|ARO:3001957|CTX-M-98 [Escherichia coli]
663	>gb|U09991|+|27-1338|ARO:3002700|cmlv [Streptomyces venezuelae ATCC 10712]
664	>gb|KM087840|+|0-1146|ARO:3002127|CMY-116 [Citrobacter freundii]
665	>gb|X03615|+|231-1230|ARO:3002661|APH(7'')-Ia [Streptomyces hygroscopicus]
666	>gb|AM998375|+|1172-2084|ARO:3000853|AIM-1 [Pseudomonas aeruginosa]
667	>gb|AY847145|+|81-957|ARO:3001911|CTX-M-49 [Klebsiella pneumoniae]
668	>gb|KF663615|+|0-858|ARO:3001390|TEM-213 [Pseudomonas aeruginosa]
669	>gb|GU060319|+|624-861|ARO:3003023|dfrB6 [uncultured bacterium]
670	>gb|AJ866285|+|0-861|ARO:3001117|SHV-62 [Klebsiella pneumoniae]
671	>gb|NC_004771|-|3524-4157|ARO:3002675|catB2 [Pasteurella multocida]
672	>gb|EU136031|+|0-876|ARO:3001942|CTX-M-81 [Klebsiella pneumoniae]
673	>gb|AY139601|+|110-404|ARO:3002864|dfrB1 [uncultured bacterium]
674	>gb|FJ666066|+|0-1194|ARO:3002500|PDC-3 [Pseudomonas aeruginosa]
675	>gb|JN173054|+|36-681|ARO:3002747|QnrB32 [Citrobacter freundii]
676	>gb|FR682582|+|0-876|ARO:3001959|CTX-M-100 [Escherichia coli]
677	>gb|EU408349|+|107-1025|ARO:3002487|LRA-8 [uncultured bacterium BLR8]
678	>gb|EU496816|+|0-1140|ARO:3002044|CMY-33 [Escherichia coli]
679	>gb|X06599|+|272-1193|ARO:3002877|BcI [Bacillus cereus]
680	>gb|AF231133|+|1345-2146|ARO:3001423|OXA-28 [Pseudomonas aeruginosa]
681	>gb|M97297|+|3976-4671|ARO:3002919|vanRA [Enterococcus faecium]
682	>gb|AM176547|+|30-891|ARO:3001126|SHV-72 [Klebsiella pneumoniae]
683	>gb|L29045|+|259-700|ARO:3002557|AAC(6')-Ij [Acinetobacter genomosp. 13]
684	>gb|FJ854362|+|701-1565|ARO:3002340|GES-11 [Acinetobacter baumannii]
685	>gb|NC_010066|-|9682-10528|ARO:3000621|PC1 beta-lactamase (blaZ) [Staphylococcus aureus subsp. aureus USA300_TCH959]
686	>gb|M19269|+|459-1419|ARO:3001304|ErmS [Streptomyces fradiae]
687	>gb|JF949915|+|0-754|ARO:3001052|TEM-192 [Klebsiella pneumoniae]
688	>gb|AF189721|+|273-1149|ARO:3001871|CTX-M-8 [Citrobacter amalonaticus]
689	>gb|AF162771|+|61-643|ARO:3002596|AAC(6')-IIc [Pseudomonas aeruginosa]
690	>gb|AB074436|+|16-754|ARO:3002202|IMP-11 [Acinetobacter baumannii]
691	>gb|JQ820241|+|0-831|ARO:3001678|OXA-237 [Acinetobacter baumannii]
692	>gb|AF162694|+|3007-5104|ARO:3002970|vanTC [Enterococcus gallinarum]
693	>gb|AJ437107|+|208-1069|ARO:3000900|TEM-30 [Escherichia coli]
694	>gb|FN397623|+|1188-1641|ARO:3002852|arr-7 [Pseudomonas aeruginosa]
695	>gb|FJ237367|+|0-1146|ARO:3002173|MIR-8 [Klebsiella pneumoniae]
696	>gb|AB104852|+|1934-2486|ARO:3002573|AAC(6')-Iae [Pseudomonas aeruginosa]
697	>gb|EU408355|+|24321-25482|ARO:3002492|LRA-18 [uncultured bacterium BLR18]
698	>gb|FJ611948|+|0-645|ARO:3002736|QnrB21 [Escherichia coli]
699	>gb|U38243|+|149-1115|ARO:3003001|CfxA [Bacteroides vulgatus]
700	>gb|AY458224|+|706-1183|ARO:3002529|AAC(3)-Id [Salmonella enterica subsp. enterica serovar Newport]
701	>gb|EU675686|+|1956-2409|ARO:3002848|arr-3 [Escherichia coli]
702	>gb|EU250284|+|5415-6510|ARO:3002938|vanSL [Enterococcus faecalis]
703	>gb|EU515251|+|0-1146|ARO:3002051|CMY-40 [Escherichia coli]
704	>gb|U41471|+|264-852|ARO:3002524|AAC(2')-Ib [Mycobacterium fortuitum]
705	>gb|DQ058662|+|0-657|ARO:3002710|QnrA4 [Shewanella algae]
706	>gb|CP000768|+|1406494-1409617|ARO:3000784|cmeB [Campylobacter jejuni subsp. doylei 269.97]
707	>gb|EF373973|+|0-861|ARO:3001149|SHV-97 [Enterococcus faecalis]
708	>gb|KF513177|+|0-861|ARO:3001356|SHV-172 [Klebsiella pneumoniae]
709	>gb|HG934763|+|0-861|ARO:3001394|TEM-217 [Enterobacter cloacae]
710	>gb|FJ349556|+|981-1680|ARO:3002928|vanRM [Enterococcus faecium]
711	>gb|AB636283|+|0-843|ARO:3000854|SMB-1 beta-lactamase [Serratia marcescens]
712	>gb|AY847144|+|81-957|ARO:3001910|CTX-M-48 [Klebsiella pneumoniae]
713	>gb|FJ624872|+|0-851|ARO:3002319|KPC-9 [Escherichia coli]
714	>gb|JQ733577|+|1026-2172|ARO:3002093|CMY-80 [Citrobacter freundii]
715	>gb|HQ634775|+|3012-3801|ARO:3001805|OXA-198 [Pseudomonas aeruginosa]
716	>gb|AJ295340|+|0-1173|ARO:3002515|OCH-2 [Ochrobactrum anthropi]
717	>gb|X57972|+|339-1200|ARO:3000878|TEM-6 [Escherichia coli]
718	>gb|GU169702|+|608-1472|ARO:3002342|GES-13 [Pseudomonas aeruginosa]
719	>gb|DQ885477|+|0-876|ARO:3001917|CTX-M-55 [Escherichia coli]
720	>gb|V00622|+|243-903|ARO:3002683|catI [Escherichia coli]
721	>gb|Y10282|+|0-1149|ARO:3002156|FOX-2 [Escherichia coli]
722	>gb|EU043311|+|0-645|ARO:3002721|QnrB7 [Enterobacter cloacae]
723	>gb|EU024485|+|0-861|ARO:3001151|SHV-102 [Escherichia coli]
724	>gb|JQ838185|+|0-828|ARO:3001485|OXA-207 [Acinetobacter pittii]
725	>gb|AY065991|+|6-867|ARO:3001101|SHV-43 [Klebsiella pneumoniae]
726	>gb|HM066995|+|0-882|ARO:3002321|KPC-11 [Klebsiella pneumoniae]
727	>gb|AY223863|+|170-1031|ARO:3001113|SHV-57 [Escherichia coli]
728	>gb|EF415650|+|0-1146|ARO:3002035|CMY-24 [Escherichia coli]
729	>gb|AY265890|+|0-472|ARO:3002476|LEN-6 [Klebsiella pneumoniae]
730	>gb|AJ295342|+|0-1173|ARO:3002517|OCH-4 [Ochrobactrum anthropi]
731	>gb|AF540889|+|0-327|ARO:3002871|tet37 [uncultured bacterium]
732	>gb|KM087836|+|0-1146|ARO:3002124|CMY-113 [Citrobacter freundii]
733	>gb|M37699|+|585-1752|ARO:3000205|tetX [Bacteroides fragilis]
734	>gb|EU541448|+|0-741|ARO:3002216|IMP-25 [Pseudomonas aeruginosa]
735	>gb|KF297579|+|0-822|ARO:3001537|OXA-350 [Acinetobacter calcoaceticus]
736	>gb|AY248038|+|2072-2939|ARO:3002248|CARB-9 [Vibrio cholerae non-O1/non-O139]
737	>gb|HQ172108|+|0-645|ARO:3002740|QnrB25 [Citrobacter freundii]
738	>gb|AY619003|+|703-1510|ARO:3001764|OXA-63 [Brachyspira pilosicoli]
739	>gb|FN396876|-|2406-3219|ARO:3000589|NDM-1 [Klebsiella pneumoniae]
740	>gb|AF031330|+|0-441|ARO:3002566|AAC(6')-Iv [Acinetobacter sp. 631]
741	>gb|FJ785625|+|131-1001|ARO:3002404|OXY-2-9 [Klebsiella oxytoca]
742	>gb|KF478993|+|490-1543|ARO:3002948|vanHO [Rhodococcus equi]
743	>gb|AJ746361|-|6742-7303|ARO:3003019|dfrA23 [Salmonella enterica subsp. enterica serovar Typhimurium]
744	>gb|AY210887|+|111-972|ARO:3001104|SHV-46 [Klebsiella oxytoca]
745	>gb|AB777500|+|2034-2775|ARO:3002234|IMP-43 [Pseudomonas aeruginosa]
746	>gb|EU496815|+|0-1146|ARO:3002043|CMY-32 [Escherichia coli]
747	>gb|AF226622|+|54-915|ARO:3001073|SHV-14 [Klebsiella pneumoniae]
748	>gb|Z30177|+|348-1224|ARO:3002389|OXY-1-1 [Klebsiella oxytoca]
749	>gb|AB715422|+|1695-2436|ARO:3002225|IMP-34 [Klebsiella oxytoca]
750	>gb|KF203098|+|0-822|ARO:3001512|OXA-324 [Acinetobacter calcoaceticus]
751	>gb|U56415|+|279-1719|ARO:3002884|iri [Rhodococcus equi]
752	>gb|DQ286729|+|0-861|ARO:3000924|TEM-55 [Escherichia coli]
753	>gb|AB894099|+|4218-5697|ARO:3000785|cmeC [Campylobacter jejuni subsp. jejuni]
754	>gb|AJ567481|+|0-876|ARO:3001893|CTX-M-31 [Providencia sp. 4440]
755	>gb|EU545409|+|80-956|ARO:3001947|CTX-M-87 [Escherichia coli]
756	>gb|AL123456|-|3773015-3773567|ARO:3003035|mfpA [Mycobacterium tuberculosis H37Rv]
757	>gb|DQ058661|+|0-657|ARO:3002709|QnrA3 [Shewanella algae]
758	>gb|AY227050|+|130-895|ARO:3003100|cphA4 [Aeromonas allosaccharophila]
759	>gb|L20800|+|2308-4267|ARO:3000195|tetB(P) [Clostridium perfringens]
760	>gb|JX121117|+|0-858|ARO:3001189|SHV-150 [Klebsiella pneumoniae]
761	>gb|AJ635402|+|0-861|ARO:3002434|OKP-B-1 [Klebsiella pneumoniae]
762	>gb|GQ149347|+|5269-6130|ARO:3001037|TEM-171 [Escherichia coli]
763	>gb|KC688833|+|0-804|ARO:3002836|lnuB [Streptococcus lutetiensis]
764	>gb|NC_017349.1|-|35680-37678|ARO:3001209|mecC [Staphylococcus]
765	>gb|U57969|+|294-1458|ARO:3000800|MexC [Pseudomonas aeruginosa]
766	>gb|U57969|+|4622-6062|ARO:3000802|OprJ [Pseudomonas aeruginosa]
767	>gb|L19940|+|197-1006|ARO:3000896|TEM-26 [Klebsiella pneumoniae]
768	>gb|AF357597|+|250-1399|ARO:3002021|CMY-10 [Enterobacter aerogenes]
769	>gb|FR865168|+|0-825|ARO:3001488|OXA-216 [Acinetobacter baumannii]
770	>gb|AY589494|+|193-1054|ARO:3000976|TEM-113 [Proteus mirabilis]
771	>gb|AF090141|+|242-1115|ARO:3000850|GOB-1 beta-lactamase [Elizabethkingia meningoseptica]
772	>gb|L07945|+|60-888|ARO:3001398|OXA-3 [Pseudomonas aeruginosa]
773	>gb|KM211691|+|0-876|ARO:3003166|CTX-M-158 [Escherichia coli]
774	>gb|JQ388884|+|0-861|ARO:3001183|SHV-141 [Klebsiella pneumoniae]
775	>gb|EU177100|+|4-880|ARO:3001929|CTX-M-68 [Klebsiella sp. ARS06-441]
776	>gb|U00096|+|2155262-2158385|ARO:3000793|mdtB [Escherichia coli str. K-12 substr. MG1655]
777	>gb|FJ228229|+|553-1198|ARO:3002788|QnrD1 [Salmonella enterica subsp. enterica serovar Bovismorbificans]
778	>gb|X92945|-|0-648|ARO:3002670|cat [Enterococcus faecalis]
779	>gb|M58515|+|212-872|ARO:3002670|cat [Staphylococcus aureus RN4220]
780	>gb|M11587|+|879-1533|ARO:3002670|cat [Proteus mirabilis]
781	>gb|AJ312056|+|385-1036|ARO:3002670|cat [Staphylococcus aureus]
782	>gb|AF326777|-|23980-24640|ARO:3002670|cat [Shigella flexneri 2a]
783	>gb|M58472|+|147-777|ARO:3002670|cat [Agrobacterium tumefaciens str. C58]
784	>gb|NC_002096|+|1148-1796|ARO:3002670|cat [Staphylococcus aureus]
785	>gb|NC_005000|+|17463-18111|ARO:3002670|cat [Enterococcus faecium]
786	>gb|M58516|+|89-719|ARO:3002670|cat [Staphylococcus aureus]
787	>gb|AY238971|+|1054-1741|ARO:3002670|cat [Bacillus clausii]
788	>gb|M35190|+|0-624|ARO:3002670|cat [Campylobacter coli]
789	>gb|M64281|+|0-648|ARO:3002670|cat [Staphylococcus intermedius]
790	>gb|S48276|+|478-1129|ARO:3002670|cat [Vibrio anguillarum]
791	>gb|X60827|+|87-735|ARO:3002670|cat [Staphylococcus aureus]
792	>gb|AB080798|+|2658-3309|ARO:3002670|cat [Streptococcus suis]
793	>gb|AY082011|+|5900-6932|ARO:3000005|vanD [Enterococcus faecium]
794	>gb|AF117744|+|0-780|ARO:3001078|SHV-20 [Klebsiella pneumoniae]
795	>gb|FJ768952|+|0-1488|ARO:3000237|tolC [Escherichia coli]
796	>gb|KF730650|+|0-645|ARO:3002768|QnrB55 [Raoultella terrigena]
797	>gb|AF427129|+|208-1069|ARO:3000950|TEM-83 [Escherichia coli]
798	>gb|KM087850|+|0-1140|ARO:3002148|DHA-17 [Morganella morganii]
799	>gb|JX121124|+|0-861|ARO:3001196|SHV-157 [Klebsiella pneumoniae]
800	>gb|AY825330|+|0-861|ARO:3002446|OKP-B-13 [Klebsiella pneumoniae]
801	>gb|JX121128|+|0-861|ARO:3001200|SHV-161 [Klebsiella pneumoniae]
802	>gb|AY769934|+|27-993|ARO:3003096|CfxA5 [Parabacteroides distasonis]
803	>gb|JF411006|+|951-1368|ARO:3002872|FosA3 [Escherichia coli]
804	>gb|M20305|+|778-1594|ARO:3002642|APH(3')-Ib [Plasmid RP4]
805	>gb|AJ239002|+|0-861|ARO:3000935|TEM-68 [Klebsiella pneumoniae]
806	>gb|GQ205627|+|3036-3687|ARO:3002845|vatH [Enterococcus faecium]
807	>gb|HQ398215|+|244-1120|ARO:3001961|CTX-M-102 [Escherichia coli]
808	>gb|FJ437066|+|0-1134|ARO:3002055|CMY-44 [Escherichia coli]
809	>gb|AY960293|+|0-1143|ARO:3002031|CMY-20 [Escherichia coli]
810	>gb|AF252622|+|1740-2616|ARO:3001877|CTX-M-14 [Escherichia coli]
811	>gb|EU273757|+|0-681|ARO:3002728|QnrB14 [Citrobacter freundii]
812	>gb|KM087844|+|0-1146|ARO:3002128|CMY-117 [Citrobacter freundii]
813	>gb|EU815939|+|0-861|ARO:3001029|TEM-163 [Escherichia coli]
814	>gb|HG798963|+|0-1140|ARO:3002143|DHA-12 [Proteus mirabilis]
815	>gb|JF274245|+|0-863|ARO:3001968|CTX-M-108 [Shigella sp. SH223]
816	>gb|AJ635404|+|0-861|ARO:3002419|OKP-A-2 [Klebsiella pneumoniae]
817	>gb|EU670845|+|1594-2419|ARO:3001655|OXA-138 [Acinetobacter nosocomialis]
818	>gb|AF201827|+|21-849|ARO:3001421|OXA-26 [Acinetobacter baumannii]
819	>gb|JX987101|+|0-681|ARO:3002775|QnrB62 [Citrobacter freundii]
820	>gb|GU199038|+|1195-2023|ARO:3001663|OXA-160 [Acinetobacter baumannii]
821	>gb|HQ185697|+|1267-2413|ARO:3002072|CMY-58 [Escherichia coli]
822	>gb|DQ388882|+|0-861|ARO:3001005|TEM-142 [Escherichia coli]
823	>gb|NC_009782|+|379934-380354|ARO:3000746|mepR [Staphylococcus aureus subsp. aureus Mu3]
824	>gb|HM367709|+|7-727|ARO:3002269|IND-14 [Chryseobacterium indologenes]
825	>gb|X98047|+|0-844|ARO:3000911|TEM-42 [Pseudomonas aeruginosa]
826	>gb|JN861783|+|0-828|ARO:3001714|OXA-215 [Acinetobacter haemolyticus]
827	>gb|AJ584652|+|1043-1784|ARO:3002207|IMP-16 [Pseudomonas aeruginosa]
828	>gb|HQ713678|+|5756-6683|ARO:3002369|PER-7 [Acinetobacter baumannii]
829	>gb|JF460795|+|0-1143|ARO:3002074|CMY-61 [Escherichia coli]
830	>gb|JX438000|+|0-798|ARO:3001786|OXA-244 [Klebsiella pneumoniae]
831	>gb|NC_011595|+|1830078-1833186|ARO:3000775|adeB [Acinetobacter baumannii AB307-0294]
832	>gb|HM113561|+|0-825|ARO:3001659|OXA-175 [Acinetobacter baumannii]
833	>gb|Y16410|+|986-2126|ARO:3002132|DHA-1 [Salmonella enterica subsp. enterica serovar Enteritidis]
834	>gb|AP009048|-|4153663-4154296|ARO:3000518|CRP [Escherichia coli str. K-12 substr. W3110]
835	>gb|EF672680|+|0-729|ARO:3000841|CGB-1 beta-lactamase [Chryseobacterium gleum]
836	>gb|AF015628|+|1306-1945|ARO:3002842|vatC [Staphylococcus cohnii]
837	>gb|KJ775801|+|0-882|ARO:3002329|KPC-19 [Klebsiella pneumoniae subsp. pneumoniae]
838	>gb|AJ310778|+|7003-7573|ARO:3003015|dfrA19 [Salmonella enterica subsp. enterica serovar Typhimurium]
839	>gb|AJ252200|+|1278-4401|ARO:3003056|smeE [Stenotrophomonas maltophilia]
840	>gb|GQ390806|+|0-813|ARO:3001171|SHV-124 [Klebsiella pneumoniae]
841	>gb|KF240809|+|0-876|ARO:3002000|CTX-M-142 [Escherichia coli]
842	>gb|JF795538|+|0-861|ARO:3001374|TEM-185 [Escherichia coli]
843	>gb|X05648|+|381-1305|ARO:3002658|APH(6)-Ib [Streptomyces glaucescens]
844	>gb|M12730|+|779-1514|ARO:3000250|ErmC [Staphylococcus epidermidis]
845	>gb|EU408354|-|3570-4455|ARO:3002512|LRA-17 [uncultured bacterium BLR17]
846	>gb|HM803271|+|0-876|ARO:3001958|CTX-M-99 [Klebsiella pneumoniae]
847	>gb|AF332513|+|103-964|ARO:3000931|TEM-63 [Escherichia coli]
848	>gb|GU206353|+|18-738|ARO:3002266|IND-10 [Chryseobacterium indologenes]
849	>gb|JX268631|+|0-861|ARO:3001091|SHV-33 [Klebsiella pneumoniae]
850	>gb|AF462611|+|0-846|ARO:3000605|Erm(36) [Micrococcus luteus]
851	>gb|JX440349|+|1026-2172|ARO:3002087|CMY-74 [Citrobacter braakii]
852	>gb|AY590467|+|0-729|ARO:3001110|SHV-53 [Klebsiella pneumoniae]
853	>gb|JN173059|+|35-680|ARO:3002752|QnrB37 [Citrobacter freundii]
854	>gb|X01702|+|484-1285|ARO:3002659|APH(6)-Ic [Escherichia coli]
855	>gb|HE819404|+|0-1146|ARO:3002103|CMY-90 [Citrobacter freundii]
856	>gb|GQ290211|-|0-513|ARO:3001169|SHV-122 [Escherichia coli]
857	>gb|JN969893|+|0-873|ARO:3001990|CTX-M-131 [Providencia rettgeri]
858	>gb|KF986262|-|27-852|ARO:3001569|OXA-383 [Acinetobacter baumannii]
859	>gb|AF324833.1|+|0-900|ARO:3002378|VEB-9 [Pseudomonas aeruginosa]
860	>gb|DQ519088|+|8-833|ARO:3001629|OXA-94 [Acinetobacter baumannii]
861	>gb|X56809|+|111-894|ARO:3002997|LCR-1 [Pseudomonas aeruginosa]
862	>gb|DQ335566|+|0-825|ARO:3001632|OXA-92 [Acinetobacter baumannii]
863	>gb|CP004067|-|43007-43928|ARO:3002669|APH(2'')-Ig [Campylobacter coli CVM N29710]
864	>gb|NC_010558|+|116479-117235|ARO:3000860|rmtB [Escherichia coli]
865	>gb|HQ166709|+|0-876|ARO:3001953|CTX-M-93 [Escherichia coli]
866	>gb|CP006005|+|1728735-1729668|ARO:3003176|CARB-21 [Vibrio parahaemolyticus O1:Kuk str. FDA_R31]
867	>gb|AJ549214|+|176-1604|ARO:3002704|fexA [Staphylococcus lentus]
868	>gb|KC107824|+|0-876|ARO:3001997|CTX-M-139 [Escherichia coli]
869	>gb|X58272|+|79-883|ARO:3001400|OXA-5 [Pseudomonas aeruginosa]
870	>gb|FN645444|+|0-1146|ARO:3002061|CMY-50 [Escherichia coli]
871	>gb|AJ635403|+|0-789|ARO:3002463|LEN-13 [Klebsiella pneumoniae]
872	>gb|AJ871877|+|0-876|ARO:3002416|OXY-6-4 [Klebsiella oxytoca]
873	>gb|NC_023287|-|60996-61860|ARO:3002626|ANT(6)-Ia [Exiguobacterium sp. S3-2]
874	>gb|AM941847|+|0-861|ARO:3001155|SHV-106 [Klebsiella pneumoniae]
875	>gb|AF300985|+|0-739|ARO:3001430|OXA-36 [Pseudomonas aeruginosa]
876	>gb|KM233165|+|0-861|ARO:3003153|SHV-186 [Klebsiella pneumoniae]
877	>gb|Y10281|+|0-861|ARO:3000918|TEM-49 [Escherichia coli]
878	>gb|Z21957.1|-|284-1211|ARO:3002363|PER-1 [Pseudomonas aeruginosa]
879	>gb|DQ834728|+|205-1066|ARO:3001019|TEM-152 [Escherichia coli]
880	>gb|AM850915|+|19-880|ARO:3002428|OKP-A-11 [Klebsiella pneumoniae]
881	>gb|AJ584652|+|1926-2913|ARO:3002599|AAC(6')-30/AAC(6')-Ib' fusion protein [Pseudomonas aeruginosa]
882	>gb|HM750249|+|90-891|ARO:3002295|VIM-25 [Proteus mirabilis]
883	>gb|JN596280|+|1202-1757|ARO:3002587|AAC(6')-33 [Escherichia coli]
884	>gb|M97172|+|655-1465|ARO:3002534|AAC(3)-IIb [Serratia marcescens]
885	>gb|KC433553|+|0-882|ARO:3002325|KPC-15 [Klebsiella pneumoniae]
886	>gb|KJ135344|+|14-839|ARO:3001567|OXA-381 [Acinetobacter baumannii]
887	>gb|M80346|+|0-1656|ARO:3002817|carA [Streptomyces thermotolerans]
888	>gb|FJ820124|+|1123-1987|ARO:3002339|GES-10 [uncultured bacterium]
889	>gb|KF057033|+|0-825|ARO:3001687|OXA-316 [Acinetobacter baumannii]
890	>gb|AF329699|+|372-1236|ARO:3002337|GES-8 [Pseudomonas aeruginosa]
891	>gb|FJ534512|+|0-861|ARO:3002431|OKP-A-14 [Klebsiella pneumoniae]
892	>gb|AF322577|+|2081-2822|ARO:3002199|IMP-8 [Klebsiella pneumoniae]
893	>gb|KF057031|+|0-825|ARO:3001685|OXA-314 [Acinetobacter baumannii]
894	>gb|FJ534513|+|0-861|ARO:3002430|OKP-A-13 [Klebsiella pneumoniae]
895	>gb|JX025022|+|0-825|ARO:3001680|OXA-242 [Acinetobacter baumannii]
896	>gb|KC580659|+|0-645|ARO:3002782|QnrB70 [Citrobacter braakii]
897	>gb|JF274247|+|0-876|ARO:3001973|CTX-M-113 [Shigella sp. SH284]
898	>gb|AY628176|+|75-936|ARO:3000987|TEM-125 [Escherichia coli]
899	>gb|AF156486|+|1331-2195|ARO:3002330|GES-1 [Klebsiella pneumoniae]
900	>gb|EF581285|+|0-822|ARO:3001636|OXA-104 [Acinetobacter baumannii]
901	>gb|L20573|+|1317-1944|ARO:3002988|bcrB [Bacillus licheniformis]
902	>gb|JQ762640|+|36-681|ARO:3002763|QnrB48 [Citrobacter freundii]
903	>gb|AM231720|+|0-825|ARO:3001438|OXA-100 [Acinetobacter baumannii]
904	>gb|NC_002745|+|48893-49265|ARO:3000124|mecI [Staphylococcus aureus subsp. aureus N315]
905	>gb|AM982521|+|1911-2787|ARO:3001938|CTX-M-77 [Kluyvera ascorbata]
